"Date","Site","City/Town","Expected Substance","Fentanyl Test Strip","Benzo Test Strip","FTIR Spectrometer"
"2020-02-16","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Inositol', 'Ketamine HCl']"
"2020-02-16","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-16","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2020-02-16","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl or Analog']"
"2020-02-16","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Inositol', 'Ketamine HCl']"
"2020-02-16","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Cellulose']"
"2020-02-16","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-16","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl', 'Taurine']"
"2020-02-16","GYDT - Walk-in","Vancouver","5-MeO-MiPT","N/A","N/A","['Uncertain Match']"
"2020-02-16","GYDT - Walk-in","Vancouver","Fentanyl","True","True","['Caffeine', 'Erythritol']"
"2020-02-16","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-16","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['No Library Match']"
"2020-02-16","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-02-16","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Heroin HCl', 'Erythritol', 'Mannitol']"
"2020-02-16","GYDT - Walk-in","Vancouver","Cocaine","N/A","N/A","['Cocaine HCl']"
"2020-02-16","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Benzocaine']"
"2020-02-15","GYDT - Walk-in","Vancouver","Fentanyl","False","False","['Caffeine', 'Sugar Uncertain']"
"2020-02-15","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl']"
"2020-02-15","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl', 'Heroin HCl']"
"2020-02-15","GYDT - Walk-in","Vancouver","Heroin","False","N/A","['Heroin HCl']"
"2020-02-15","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2020-02-15","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-15","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['Mannitol', 'MDMA']"
"2020-02-15","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-15","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Mannitol', 'Propionanilide']"
"2020-02-15","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Alprazolam', 'Microcrystalline Cellulose']"
"2020-02-15","GYDT - Walk-in","Vancouver","Unknown","False","N/A","['Lactose', 'Uncertain Match']"
"2020-02-15","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","False","N/A","['No Library Match']"
"2020-02-15","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-15","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Microcrystalline Cellulose', 'Uncertain Oil', 'etizolam']"
"2020-02-15","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['No Library Match']"
"2020-02-15","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","False","False","['Heroin HCl']"
"2020-02-15","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-15","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Mannitol', 'Propionanilide', '4-ANPP']"
"2020-02-15","GYDT - Walk-in","Vancouver","Unknown","False","N/A","['Cocaine HCl', 'Levamisole']"
"2020-02-15","GYDT - Walk-in","Vancouver","DMT","False","N/A","['DMT']"
"2020-02-15","GYDT - Walk-in","Vancouver","Fentanyl","True","True","['Caffeine', 'Fentanyl HCl']"
"2020-02-14","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-02-14","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","True","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-02-14","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Inositol', 'Dimethyl Sulfone']"
"2020-02-14","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol', 'Uncertain Carbohydrate']"
"2020-02-14","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Tramadol', 'Albuterol sulfate']"
"2020-02-14","GYDT - Mail-in","Mail In","MDMA","False","N/A","['MDMA']"
"2020-02-14","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Fentanyl HCl']"
"2020-02-14","GYDT - Mail-in","Mail In","Oxycodone","False","N/A","['Lactose', 'Oxycodone HCl']"
"2020-02-14","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['No Library Match']"
"2020-02-14","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2020-02-14","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl HCl', 'Erythritol']"
"2020-02-14","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA', 'Sucrose']"
"2020-02-14","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-02-14","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-02-14","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-02-14","GYDT - Walk-in","Vancouver","Methadone","N/A","N/A","['Water']"
"2020-02-14","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-02-14","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-14","GYDT - Walk-in","Vancouver","Methamphetamine","Invalid","False","['Triprolidine']"
"2020-02-14","GYDT - Walk-in","Vancouver","Methamphetamine","Invalid","False","['Triprolidine']"
"2020-02-14","GYDT - Walk-in","Vancouver","Acetaminophen and Oxycodone","False","False","['Acetaminophen']"
"2020-02-14","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-14","Overdose Prevention Society","Vancouver","Fentanyl","False","False","['Microcrystalline Cellulose', 'Gabapentin']"
"2020-02-14","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Erythritol', 'Sucrose']"
"2020-02-14","GYDT - Walk-in","Vancouver","MDA","False","N/A","['MDA']"
"2020-02-14","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Fentanyl HCl', 'Uncertain Match']"
"2020-02-14","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Fentanyl HCl']"
"2020-02-13","St. Paul's OPS","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-02-13","St. Paul's OPS","Vancouver","Unknown","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-02-13","GYDT - Walk-in","Vancouver","Unknown","False","False","['Triprolidine']"
"2020-02-12","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-12","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl']"
"2020-02-12","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine']"
"2020-02-12","ASK Wellness","Kamloops","Fentanyl","True","N/A","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2020-02-12","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-02-12","GYDT - Mail-in","Mail In","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-02-12","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Fentanyl HCl']"
"2020-02-12","GYDT - Mail-in","Mail In","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Heroin HCl']"
"2020-02-12","ASK Wellness","Kamloops","Cannabis","False","N/A","['Cellulose', 'THC']"
"2020-02-12","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Fentanyl HCl']"
"2020-02-12","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-12","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-12","GYDT - Mail-in","Mail In","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-02-12","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Fentanyl HCl']"
"2020-02-12","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-12","GYDT - Walk-in","Vancouver","Oxycodone","False","False","['Uncertain Carbohydrate']"
"2020-02-12","Insite","Vancouver","Testosterone Enanthate","False","N/A","['Testosterone Enanthate']"
"2020-02-12","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-12","Insite","Vancouver","Fentanyl","True","False","['Caffeine', 'Heroin HCl', 'Mannitol']"
"2020-02-12","Insite","Vancouver","Testosterone Enanthate","False","N/A","['Testosterone Enanthate']"
"2020-02-12","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Xylitol']"
"2020-02-12","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Erythritol']"
"2020-02-12","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Mannitol']"
"2020-02-12","GYDT - Mail-in","Mail In","Diazepam","False","True","['Lactose', 'Diazepam']"
"2020-02-12","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Heroin HCl']"
"2020-02-12","GYDT - Mail-in","Mail In","Alprazolam","False","True","['Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-02-12","GYDT - Mail-in","Mail In","MDMA","True","N/A","['MDMA']"
"2020-02-12","GYDT - Walk-in","Vancouver","MDMA","False","False","['MDMA']"
"2020-02-12","GYDT - Mail-in","Mail In","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-02-12","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","N/A","False","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2020-02-11","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Cellulose', 'Uncertain Oil', 'etizolam']"
"2020-02-11","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2020-02-11","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-02-11","GYDT - Walk-in","Vancouver","Fentanyl","N/A","N/A","['Caffeine', 'Fentanyl HCl']"
"2020-02-11","GYDT - Walk-in","Vancouver","Fentanyl","False","False","['Propionanilide']"
"2020-02-11","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-11","GYDT - Walk-in","Vancouver","Methamphetamine","N/A","N/A","['Methamphetamine HCl']"
"2020-02-11","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Uncertain Match', 'Propionanilide']"
"2020-02-11","GYDT - Walk-in","Vancouver","Acetaminophen and Oxycodone","True","N/A","['Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-02-11","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Cellulose', 'Uncertain Oil']"
"2020-02-11","GYDT - Walk-in","Vancouver","Cocaine","N/A","N/A","['Cocaine HCl']"
"2020-02-11","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2020-02-11","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-11","GYDT - Walk-in","Vancouver","Amphetamine","False","N/A","['Methamphetamine HCl', 'Cellulose', 'Uncertain Oil']"
"2020-02-11","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-11","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Alprazolam', 'Cellulose']"
"2020-02-11","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-02-11","GYDT - Walk-in","Vancouver","Oxycodone","True","False","['Fentanyl HCl', 'Cellulose', 'Uncertain Oil']"
"2020-02-11","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Cellulose', 'Uncertain Oil']"
"2020-02-11","GYDT - Walk-in","Vancouver","5-MeO-DiPT","False","N/A","['Cellulose', 'Uncertain Match']"
"2020-02-11","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Heroin HCl', 'Mannitol', 'Phenacetin']"
"2020-02-10","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Microcrystalline Cellulose', 'Uncertain Oil']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Mannitol']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Propionanilide']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Unknown","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl', 'Mannitol']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","True","['Caffeine', 'Erythritol']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Methamphetamine HCl', 'Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","2C-B","N/A","N/A","['No Library Match']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Oxycodone","False","False","['Uncertain Match']"
"2020-02-10","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-10","GYDT - Walk-in","Vancouver","Acetaminophen and Oxycodone","False","False","['Acetaminophen']"
"2020-02-10","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Fentanyl or Analog']"
"2020-02-09","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl', 'Benzocaine']"
"2020-02-09","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-02-09","GYDT - Walk-in","Vancouver","Crack Cocaine","False","N/A","['Cocaine Base', 'Phenacetin']"
"2020-02-09","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Dimethyl Sulfone']"
"2020-02-09","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","False","False","['No Library Match']"
"2020-02-09","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Uncertain Oil']"
"2020-02-09","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-02-08","GYDT - Mail-in","Mail In","Mesterolone","False","N/A","['No Library Match']"
"2020-02-08","GYDT - Mail-in","Mail In","Oxandrolone","False","N/A","['Oxandrolone']"
"2020-02-08","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Fentanyl HCl', 'Mannitol']"
"2020-02-08","GYDT - Walk-in","Vancouver","Alprazolam","False","True","['Lactose']"
"2020-02-08","GYDT - Walk-in","Vancouver","Ketamine","False","N/A","['Ketamine HCl']"
"2020-02-08","GYDT - Walk-in","Vancouver","Cocaine","False","N/A","['Cocaine HCl']"
"2020-02-08","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-08","GYDT - Walk-in","Vancouver","MDMA","False","N/A","['MDMA']"
"2020-02-08","GYDT - Mail-in","Mail In","MDMA","False","N/A","['MDMA']"
"2020-02-08","GYDT - Mail-in","Mail In","Speed","False","N/A","['Caffeine', 'Methamphetamine HCl', 'Sucrose']"
"2020-02-08","GYDT - Mail-in","Mail In","Ketamine","False","N/A","['Cocaine HCl', 'Ketamine HCl']"
"2020-02-08","GYDT - Mail-in","Mail In","Cocaine","False","N/A","['Cocaine HCl']"
"2020-02-08","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['No Library Match']"
"2020-02-08","GYDT - Walk-in","Vancouver","Fentanyl","False","False","['No Library Match']"
"2020-02-08","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl', 'Inositol']"
"2020-02-08","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","False","False","['No Library Match']"
"2020-02-08","GYDT - Mail-in","Mail In","Cocaine","False","N/A","['Cocaine HCl']"
"2020-02-08","GYDT - Walk-in","Vancouver","Down (Unknown Opioid)","True","False","['Propionanilide']"
"2020-02-07","ASK Wellness (Mobile)","Vernon","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Sugar Uncertain']"
"2020-02-07","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-02-07","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl', 'Water']"
"2020-02-07","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","True","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-02-07","ASK Wellness (Mobile)","Vernon","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl HCl', 'Polyethylene Glycol', 'Uncertain Match']"
"2020-02-07","GYDT - Walk-in","Vancouver","Fentanyl","True","False","['Caffeine', 'Erythritol']"
"2020-02-07","GYDT - Mail-in","Mail In","Etizolam","False","False","['No Library Match']"
"2020-02-07","GYDT - Walk-in","Vancouver","Morphine","False","N/A","['Sucrose']"
"2020-02-07","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl']"
"2020-02-07","GYDT - Mail-in","Mail In","Unknown","False","False","['']"
"2020-02-07","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Caffeine', 'Fentanyl HCl']"
"2020-02-07","ASK Wellness (Mobile)","Vernon","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-02-07","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Fentanyl HCl']"
"2020-02-07","GYDT - Mail-in","Mail In","Etizolam","False","False","['No Library Match']"
"2020-02-07","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Fentanyl or Analog', 'Mannitol']"
"2020-02-07","GYDT - Mail-in","Mail In","Methamphetamine","False","N/A","['Glucose']"
"2020-02-07","GYDT - Walk-in","Vancouver","Ketamine","N/A","N/A","['Ketamine HCl']"
"2020-02-07","ASK Wellness (Mobile)","Vernon","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Sugar Uncertain']"
"2020-02-07","ASK Wellness (Mobile)","Vernon","Methamphetamine","False","N/A","['Methamphetamine HCl']"
"2020-02-07","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Fentanyl HCl']"
"2020-02-07","GYDT - Mail-in","Mail In","Methamphetamine","False","N/A","['']"
"2020-02-07","ASK Wellness (Mobile)","Vernon","Down (Unknown Opioid)","True","N/A","['Caffeine']"
"2020-02-07","GYDT - Mail-in","Mail In","Etizolam","False","False","['No Library Match']"
"2020-02-07","GYDT - Walk-in","Vancouver","Fentanyl","N/A","False","['Fentanyl or Analog', 'Uncertain Match']"
"2020-02-07","GYDT - Walk-in","Vancouver","Methamphetamine","False","N/A","['Methamphetamine HCl', 'Water']"
"2020-02-07","GYDT - Walk-in","Vancouver","MDMA","N/A","N/A","['MDMA']"
"2020-02-07","ASK Wellness (Mobile)","Vernon","Down (Unknown Opioid)","True","N/A","['Caffeine', 'Sugar Uncertain']"
"2020-02-07","GYDT - Walk-in","Vancouver","Alprazolam","N/A","N/A","['Microcrystalline Cellulose', 'etizolam']"
"2020-02-07","Overdose Prevention Society","Vancouver","Down (Unknown Opioid)","True","False","['Caffeine', 'Erythritol', 'Uncertain Match']"
"2020-02-06","GYDT - Mail-in","Mail In","Heroin","N/A","False","['Fentanyl HCl', 'Xylitol']"
"2020-02-06","ASK Wellness","Penticton","Fentanyl","True","N/A","['Caffeine', 'Fentanyl or Analog', 'Erythritol', 'Mannitol']"
